client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
7d4bfc283d7870d26d00873384a625965665ecd7f1b5e7f3d2a85b6856df59c9bcff842851d5951f2c4f1e4f6285dd98c9b8c5682a89890e2ec417e2fc23221a	common_voice_sw_31839299.mp3	Ntudhi ndhicho huva ni ntudhi rigirigi.	0	0	twenties	female		sw	
7d4bfc283d7870d26d00873384a625965665ecd7f1b5e7f3d2a85b6856df59c9bcff842851d5951f2c4f1e4f6285dd98c9b8c5682a89890e2ec417e2fc23221a	common_voice_sw_31839300.mp3	Yule bwana ni mhalifu	1	0	twenties	female		sw	
7d4bfc283d7870d26d00873384a625965665ecd7f1b5e7f3d2a85b6856df59c9bcff842851d5951f2c4f1e4f6285dd98c9b8c5682a89890e2ec417e2fc23221a	common_voice_sw_31839301.mp3	Weka umakini wako wote katika kutafuta elimu.	0	0	twenties	female		sw	
debb06a077e157abeb62a9eea11b4d2fec6434539a95283f890273a58896f8ce01aa7eb037f91d11a3e3b3d6acffa8b65db46f03beaf834f29bf508a5442c241	common_voice_sw_31839478.mp3	Amenunua seti ya vitabu vya Shaaban Robert	0	0	twenties	male		sw	
debb06a077e157abeb62a9eea11b4d2fec6434539a95283f890273a58896f8ce01aa7eb037f91d11a3e3b3d6acffa8b65db46f03beaf834f29bf508a5442c241	common_voice_sw_31839481.mp3	Askari wamefanikiwa kukamata viroba vya bangi.	1	0	twenties	male		sw	
debb06a077e157abeb62a9eea11b4d2fec6434539a95283f890273a58896f8ce01aa7eb037f91d11a3e3b3d6acffa8b65db46f03beaf834f29bf508a5442c241	common_voice_sw_31839484.mp3	Twende tukatembee kwa bosi.	0	1	twenties	male		sw	
debb06a077e157abeb62a9eea11b4d2fec6434539a95283f890273a58896f8ce01aa7eb037f91d11a3e3b3d6acffa8b65db46f03beaf834f29bf508a5442c241	common_voice_sw_31839485.mp3	Lala usingizi mnono.	0	0	twenties	male		sw	
0ac2b2e3e44a446fb9f6989da2b67a98ea65b963ef35ead4665c80b940729a466147d5a73248ae8a922448ce5965fd5a9b81f1d18fb91ebf52807016cc742353	common_voice_sw_31848723.mp3	Ntajiaga waokuja mkutanoni.	0	0				sw	
0ac2b2e3e44a446fb9f6989da2b67a98ea65b963ef35ead4665c80b940729a466147d5a73248ae8a922448ce5965fd5a9b81f1d18fb91ebf52807016cc742353	common_voice_sw_31848724.mp3	Fundi anatengeneza magari	0	0				sw	
0ac2b2e3e44a446fb9f6989da2b67a98ea65b963ef35ead4665c80b940729a466147d5a73248ae8a922448ce5965fd5a9b81f1d18fb91ebf52807016cc742353	common_voice_sw_31848725.mp3	Ameir amefika darasani leo	0	0				sw	
0ac2b2e3e44a446fb9f6989da2b67a98ea65b963ef35ead4665c80b940729a466147d5a73248ae8a922448ce5965fd5a9b81f1d18fb91ebf52807016cc742353	common_voice_sw_31848726.mp3	Mwichuni kuna nonii vingi	1	0				sw	
70def3d95f0278d2dfcfdd10b9a06cb1c51761c76607cf5497b9bf8b99eddef4457d59c2745e9bdc56ea3019d937ee281f3d068f089c92e1bd54472d95c1d103	common_voice_sw_31853198.mp3	Chaki ni ile ya kuandikia ile	1	0	twenties	female		sw	
70def3d95f0278d2dfcfdd10b9a06cb1c51761c76607cf5497b9bf8b99eddef4457d59c2745e9bdc56ea3019d937ee281f3d068f089c92e1bd54472d95c1d103	common_voice_sw_31853245.mp3	Sipendi nkache wa chumbi.	0	0	twenties	female		sw	
70def3d95f0278d2dfcfdd10b9a06cb1c51761c76607cf5497b9bf8b99eddef4457d59c2745e9bdc56ea3019d937ee281f3d068f089c92e1bd54472d95c1d103	common_voice_sw_31853246.mp3	Majuruhi kannusurika kifo	1	0	twenties	female		sw	
70def3d95f0278d2dfcfdd10b9a06cb1c51761c76607cf5497b9bf8b99eddef4457d59c2745e9bdc56ea3019d937ee281f3d068f089c92e1bd54472d95c1d103	common_voice_sw_31853247.mp3	Bayoloji yashuhulikia viumbe hai	1	0	twenties	female		sw	
28d58f112d8c8d8f0142787356a99f8fdbc493edc7a404fea3eea7e28f71030a0276e37cc662fbe2398119614202810c17683e2b4e89f0899f3a7b795319d171	common_voice_sw_31853564.mp3	Amekuja kumchukua	1	0	fourties	male		sw	
28d58f112d8c8d8f0142787356a99f8fdbc493edc7a404fea3eea7e28f71030a0276e37cc662fbe2398119614202810c17683e2b4e89f0899f3a7b795319d171	common_voice_sw_31853567.mp3	Waso haya wana miji yao	1	0	fourties	male		sw	
28d58f112d8c8d8f0142787356a99f8fdbc493edc7a404fea3eea7e28f71030a0276e37cc662fbe2398119614202810c17683e2b4e89f0899f3a7b795319d171	common_voice_sw_31853568.mp3	Nchumvuli huchia mbidhii pwani.	1	0	fourties	male		sw	
28d58f112d8c8d8f0142787356a99f8fdbc493edc7a404fea3eea7e28f71030a0276e37cc662fbe2398119614202810c17683e2b4e89f0899f3a7b795319d171	common_voice_sw_31853571.mp3	"Kwa kupima, sio ujitupie tu"	0	0	fourties	male		sw	
28d58f112d8c8d8f0142787356a99f8fdbc493edc7a404fea3eea7e28f71030a0276e37cc662fbe2398119614202810c17683e2b4e89f0899f3a7b795319d171	common_voice_sw_31853572.mp3	Amechia mai kama mai alio ndani antungini	0	0	fourties	male		sw	
28d58f112d8c8d8f0142787356a99f8fdbc493edc7a404fea3eea7e28f71030a0276e37cc662fbe2398119614202810c17683e2b4e89f0899f3a7b795319d171	common_voice_sw_31853573.mp3	Tenda mambo mema na mazuri.	0	0	fourties	male		sw	
b90571aa30ecd2270e0c4fbe41a1eda0683a3e1ea277103b5af2a54f83c0196be47306c05df2e07dcc936e81fc1ea9f7839718d7893975ba62cec5199a2f0fdd	common_voice_sw_31853599.mp3	Tunafahamu umuhimu wa umoja na mshikamano.	0	0				sw	
b90571aa30ecd2270e0c4fbe41a1eda0683a3e1ea277103b5af2a54f83c0196be47306c05df2e07dcc936e81fc1ea9f7839718d7893975ba62cec5199a2f0fdd	common_voice_sw_31853600.mp3	Akutendaye mtende	0	0				sw	
b90571aa30ecd2270e0c4fbe41a1eda0683a3e1ea277103b5af2a54f83c0196be47306c05df2e07dcc936e81fc1ea9f7839718d7893975ba62cec5199a2f0fdd	common_voice_sw_31853602.mp3	Tabia si sura ni tabia	0	0				sw	
971976a41331d2e2a78907f78d1538c268d1a8d7e67eebd57a495b6cc1309074ea9636ea697ded07b60df4a40605c2ad169d27055e2c0782fd9ebaef62d1ee1a	common_voice_sw_31854801.mp3	Siasa dhechu huchumia dhumari vugoni.	1	0				sw	
971976a41331d2e2a78907f78d1538c268d1a8d7e67eebd57a495b6cc1309074ea9636ea697ded07b60df4a40605c2ad169d27055e2c0782fd9ebaef62d1ee1a	common_voice_sw_31854802.mp3	Shughuli hii sasa imeiva	0	0				sw	
971976a41331d2e2a78907f78d1538c268d1a8d7e67eebd57a495b6cc1309074ea9636ea697ded07b60df4a40605c2ad169d27055e2c0782fd9ebaef62d1ee1a	common_voice_sw_31854803.mp3	Ana jito kaa glopu	0	0				sw	
971976a41331d2e2a78907f78d1538c268d1a8d7e67eebd57a495b6cc1309074ea9636ea697ded07b60df4a40605c2ad169d27055e2c0782fd9ebaef62d1ee1a	common_voice_sw_31854804.mp3	seti	1	0				sw	
971976a41331d2e2a78907f78d1538c268d1a8d7e67eebd57a495b6cc1309074ea9636ea697ded07b60df4a40605c2ad169d27055e2c0782fd9ebaef62d1ee1a	common_voice_sw_31854805.mp3	Ngomba makaraweni haupandwi ukamea	0	0				sw	
971976a41331d2e2a78907f78d1538c268d1a8d7e67eebd57a495b6cc1309074ea9636ea697ded07b60df4a40605c2ad169d27055e2c0782fd9ebaef62d1ee1a	common_voice_sw_31854821.mp3	Sana twatumia ndugu	0	0				sw	
971976a41331d2e2a78907f78d1538c268d1a8d7e67eebd57a495b6cc1309074ea9636ea697ded07b60df4a40605c2ad169d27055e2c0782fd9ebaef62d1ee1a	common_voice_sw_31854822.mp3	Weye kunatambua sana.	1	0				sw	
971976a41331d2e2a78907f78d1538c268d1a8d7e67eebd57a495b6cc1309074ea9636ea697ded07b60df4a40605c2ad169d27055e2c0782fd9ebaef62d1ee1a	common_voice_sw_31854825.mp3	Mthezaji mzuri yule	0	0				sw	
971976a41331d2e2a78907f78d1538c268d1a8d7e67eebd57a495b6cc1309074ea9636ea697ded07b60df4a40605c2ad169d27055e2c0782fd9ebaef62d1ee1a	common_voice_sw_31854829.mp3	Tachia mai jagini nivapekee vageni	1	1				sw	
971976a41331d2e2a78907f78d1538c268d1a8d7e67eebd57a495b6cc1309074ea9636ea697ded07b60df4a40605c2ad169d27055e2c0782fd9ebaef62d1ee1a	common_voice_sw_31854830.mp3	Kumbuka uyosema	0	0				sw	
971976a41331d2e2a78907f78d1538c268d1a8d7e67eebd57a495b6cc1309074ea9636ea697ded07b60df4a40605c2ad169d27055e2c0782fd9ebaef62d1ee1a	common_voice_sw_31854836.mp3	Kaa katika sehemu salama.	1	1				sw	
971976a41331d2e2a78907f78d1538c268d1a8d7e67eebd57a495b6cc1309074ea9636ea697ded07b60df4a40605c2ad169d27055e2c0782fd9ebaef62d1ee1a	common_voice_sw_31854838.mp3	"Hatulingani, hata ukijaribu, hata vidole havilingani, tena vyako vitano lakini havilingani"	0	0				sw	
971976a41331d2e2a78907f78d1538c268d1a8d7e67eebd57a495b6cc1309074ea9636ea697ded07b60df4a40605c2ad169d27055e2c0782fd9ebaef62d1ee1a	common_voice_sw_31854839.mp3	Kabomoo uchacha woti kondeni.	0	0				sw	
1226b72a85232d6a004e07166fe51ea6a5029ef4b880c032262e8ca2c3a64793f9c9914fd9a1236d4b2a855e5597bfd20717f26d58f8585dea1735a8f0ec3fe2	common_voice_sw_31855397.mp3	Mpigie simu aje kesho unju.	1	0	twenties	female		sw	
1226b72a85232d6a004e07166fe51ea6a5029ef4b880c032262e8ca2c3a64793f9c9914fd9a1236d4b2a855e5597bfd20717f26d58f8585dea1735a8f0ec3fe2	common_voice_sw_31855400.mp3	Hebu fikiria ungekuwa wewe?	0	0	twenties	female		sw	
1226b72a85232d6a004e07166fe51ea6a5029ef4b880c032262e8ca2c3a64793f9c9914fd9a1236d4b2a855e5597bfd20717f26d58f8585dea1735a8f0ec3fe2	common_voice_sw_31855401.mp3	Kanafundisha watu wakubwa.	1	0	twenties	female		sw	
1226b72a85232d6a004e07166fe51ea6a5029ef4b880c032262e8ca2c3a64793f9c9914fd9a1236d4b2a855e5597bfd20717f26d58f8585dea1735a8f0ec3fe2	common_voice_sw_31855402.mp3	habari	0	0	twenties	female		sw	
1226b72a85232d6a004e07166fe51ea6a5029ef4b880c032262e8ca2c3a64793f9c9914fd9a1236d4b2a855e5597bfd20717f26d58f8585dea1735a8f0ec3fe2	common_voice_sw_31855403.mp3	Dhiadhi dha nadhi nitamu sana.	0	0	twenties	female		sw	
f903929b68d1ff7827c2a81c167e705184d4411f6c37ccb33dd958c8d9501674f7c83178a8682ec8e9b220f748405a15740822651168f6dcd2997f51cbe71012	common_voice_sw_31855439.mp3	Kuuma yani nkung’ata yaani	1	0	teens	female		sw	
f903929b68d1ff7827c2a81c167e705184d4411f6c37ccb33dd958c8d9501674f7c83178a8682ec8e9b220f748405a15740822651168f6dcd2997f51cbe71012	common_voice_sw_31855441.mp3	Ongeza sauti usikike	0	0	teens	female		sw	
f903929b68d1ff7827c2a81c167e705184d4411f6c37ccb33dd958c8d9501674f7c83178a8682ec8e9b220f748405a15740822651168f6dcd2997f51cbe71012	common_voice_sw_31855442.mp3	Kulyalya juu ya kitanda?	0	0	teens	female		sw	
29beef8989fd406aa6780bb17280677e2715a80ad79fea3df97ce21c0e6de016e12d9da6155d8c45e914155c1dc559bc9fcba3a6c696837ad37180ffa551bf2d	common_voice_sw_31855474.mp3	Piga mpira	1	0	twenties	male		sw	
29beef8989fd406aa6780bb17280677e2715a80ad79fea3df97ce21c0e6de016e12d9da6155d8c45e914155c1dc559bc9fcba3a6c696837ad37180ffa551bf2d	common_voice_sw_31855475.mp3	Kake kazuia ujenzi	0	0	twenties	male		sw	
29beef8989fd406aa6780bb17280677e2715a80ad79fea3df97ce21c0e6de016e12d9da6155d8c45e914155c1dc559bc9fcba3a6c696837ad37180ffa551bf2d	common_voice_sw_31855476.mp3	Ishi katika Maisha yaliyo mazuri.	0	0	twenties	male		sw	
29beef8989fd406aa6780bb17280677e2715a80ad79fea3df97ce21c0e6de016e12d9da6155d8c45e914155c1dc559bc9fcba3a6c696837ad37180ffa551bf2d	common_voice_sw_31855478.mp3	Mwanangu usifanye mviro sana.	0	0	twenties	male		sw	
1226b72a85232d6a004e07166fe51ea6a5029ef4b880c032262e8ca2c3a64793f9c9914fd9a1236d4b2a855e5597bfd20717f26d58f8585dea1735a8f0ec3fe2	common_voice_sw_31855494.mp3	Hela niandokea nawe halagao.	0	0	twenties	female		sw	
1226b72a85232d6a004e07166fe51ea6a5029ef4b880c032262e8ca2c3a64793f9c9914fd9a1236d4b2a855e5597bfd20717f26d58f8585dea1735a8f0ec3fe2	common_voice_sw_31855495.mp3	Mashindano ni kushindana…	1	0	twenties	female		sw	
1226b72a85232d6a004e07166fe51ea6a5029ef4b880c032262e8ca2c3a64793f9c9914fd9a1236d4b2a855e5597bfd20717f26d58f8585dea1735a8f0ec3fe2	common_voice_sw_31855496.mp3	Kunawamurika watu wajakupiga.	0	0	twenties	female		sw	
1226b72a85232d6a004e07166fe51ea6a5029ef4b880c032262e8ca2c3a64793f9c9914fd9a1236d4b2a855e5597bfd20717f26d58f8585dea1735a8f0ec3fe2	common_voice_sw_31855497.mp3	Baba anakata mti	1	0	twenties	female		sw	
1226b72a85232d6a004e07166fe51ea6a5029ef4b880c032262e8ca2c3a64793f9c9914fd9a1236d4b2a855e5597bfd20717f26d58f8585dea1735a8f0ec3fe2	common_voice_sw_31855498.mp3	Mlango huu hauna bawaba	1	0	twenties	female		sw	
5c60cbe649988c92fdf2eaf38ac234af24d988b94b6bd940f2c94cd38a84a84029591b773e2879ddeebe21d0da8323f646001b783b115be04c27b7f32110bf2d	common_voice_sw_31855504.mp3	Hela niandokea nawe halagao.	0	0	twenties	male		sw	
5c60cbe649988c92fdf2eaf38ac234af24d988b94b6bd940f2c94cd38a84a84029591b773e2879ddeebe21d0da8323f646001b783b115be04c27b7f32110bf2d	common_voice_sw_31855505.mp3	Haludi ukiichia mochoni hunukia vidhuri	1	0	twenties	male		sw	
5c60cbe649988c92fdf2eaf38ac234af24d988b94b6bd940f2c94cd38a84a84029591b773e2879ddeebe21d0da8323f646001b783b115be04c27b7f32110bf2d	common_voice_sw_31855506.mp3	Kwenza Nazi mbili na ndimu moja	0	1	twenties	male		sw	
5c60cbe649988c92fdf2eaf38ac234af24d988b94b6bd940f2c94cd38a84a84029591b773e2879ddeebe21d0da8323f646001b783b115be04c27b7f32110bf2d	common_voice_sw_31855507.mp3	Ntoto akama maziwa	1	0	twenties	male		sw	
5c60cbe649988c92fdf2eaf38ac234af24d988b94b6bd940f2c94cd38a84a84029591b773e2879ddeebe21d0da8323f646001b783b115be04c27b7f32110bf2d	common_voice_sw_31855508.mp3	Yapo maneno ambayo mmeyaswahilisha wenyewe.	0	0	twenties	male		sw	
974e391eec6d1be6307a037857befb01cdce2171a2ef3ed4f804904d01b04a32806d4121182d6aad89fd85675ca3faa1046d5a70edb32331c4f1fbc6e673abf1	common_voice_sw_31855511.mp3	Wafugaji wameanza kufuga kuku wa Kiswahili.	1	0	twenties	male		sw	
974e391eec6d1be6307a037857befb01cdce2171a2ef3ed4f804904d01b04a32806d4121182d6aad89fd85675ca3faa1046d5a70edb32331c4f1fbc6e673abf1	common_voice_sw_31855513.mp3	Ondoa takataka barabarani	0	0	twenties	male		sw	
974e391eec6d1be6307a037857befb01cdce2171a2ef3ed4f804904d01b04a32806d4121182d6aad89fd85675ca3faa1046d5a70edb32331c4f1fbc6e673abf1	common_voice_sw_31855515.mp3	Durusu mabuku yako kila siku.	0	0	twenties	male		sw	
974e391eec6d1be6307a037857befb01cdce2171a2ef3ed4f804904d01b04a32806d4121182d6aad89fd85675ca3faa1046d5a70edb32331c4f1fbc6e673abf1	common_voice_sw_31855517.mp3	Kwimba wima	0	1	twenties	male		sw	
974e391eec6d1be6307a037857befb01cdce2171a2ef3ed4f804904d01b04a32806d4121182d6aad89fd85675ca3faa1046d5a70edb32331c4f1fbc6e673abf1	common_voice_sw_31855518.mp3	Umepata matokeo mazuri	0	0	twenties	male		sw	
512acbdf2ffa7b2580392ce29bfef490d8de8731562ee4fcdf8d9793c09db4bcb0542f0af829e2cb2afc79c9e7ecfa48c0fa7b36a81d20b13db946dd6a1184c1	common_voice_sw_31855534.mp3	Ukoma wasababisa ugumba	0	0	twenties	male		sw	
512acbdf2ffa7b2580392ce29bfef490d8de8731562ee4fcdf8d9793c09db4bcb0542f0af829e2cb2afc79c9e7ecfa48c0fa7b36a81d20b13db946dd6a1184c1	common_voice_sw_31855536.mp3	Awadh anapesa bwana siku hizi anastarehe kwelikweli	1	0	twenties	male		sw	
512acbdf2ffa7b2580392ce29bfef490d8de8731562ee4fcdf8d9793c09db4bcb0542f0af829e2cb2afc79c9e7ecfa48c0fa7b36a81d20b13db946dd6a1184c1	common_voice_sw_31855537.mp3	Wale huchaguwa watu wake kuwa viongozi wao	1	0	twenties	male		sw	
512acbdf2ffa7b2580392ce29bfef490d8de8731562ee4fcdf8d9793c09db4bcb0542f0af829e2cb2afc79c9e7ecfa48c0fa7b36a81d20b13db946dd6a1184c1	common_voice_sw_31855541.mp3	Alivaa sidiria neupe akava hutuangaa	0	0	twenties	male		sw	
35c7da0a1c2aff40b03ad51ca6421fd4d797ab3dbfd7ffca5d08696495b92fec1edba1023f01f413ad33ca040635a1fd03d77976c0918de591a8b4d2c9fe6ae2	common_voice_sw_31855544.mp3	Wanafunzi wampanga meza vizuri	0	0	twenties	female		sw	
35c7da0a1c2aff40b03ad51ca6421fd4d797ab3dbfd7ffca5d08696495b92fec1edba1023f01f413ad33ca040635a1fd03d77976c0918de591a8b4d2c9fe6ae2	common_voice_sw_31855545.mp3	Kichwa kinaungana na singo	0	0	twenties	female		sw	
35c7da0a1c2aff40b03ad51ca6421fd4d797ab3dbfd7ffca5d08696495b92fec1edba1023f01f413ad33ca040635a1fd03d77976c0918de591a8b4d2c9fe6ae2	common_voice_sw_31855548.mp3	Leo tumealika wageni rasmi.	0	0	twenties	female		sw	
35c7da0a1c2aff40b03ad51ca6421fd4d797ab3dbfd7ffca5d08696495b92fec1edba1023f01f413ad33ca040635a1fd03d77976c0918de591a8b4d2c9fe6ae2	common_voice_sw_31855553.mp3	Tujifunzeni kusoma kwa bidii	0	0	twenties	female		sw	
a2f965941ced4af8d54e61b2b02cea682b3490810a7b10438ac70adb9cb6ec1a2b72a7fac6a854f7f6ab1c4f20eeff6363477d27387cee28d6167510a1fa5718	common_voice_sw_31855561.mp3	Hawa majirani wana fujo usiku hatulali	0	0	twenties	male		sw	
a2f965941ced4af8d54e61b2b02cea682b3490810a7b10438ac70adb9cb6ec1a2b72a7fac6a854f7f6ab1c4f20eeff6363477d27387cee28d6167510a1fa5718	common_voice_sw_31855562.mp3	Mahindi hayajagambulwa	0	0	twenties	male		sw	
a232234ce7c10f16ed54f8db6c8944f762b1448730e05e64467a151fb3147aa3077b776dadabedc727d4d23fa18325a1f0dcd709d1a60dcef0259762d25e812e	common_voice_sw_31855563.mp3	"Ni kama vile Arsenali afungwe kasha atie wachezaji wengine halafu jamaa akwambie, angalia mabadiliko yale"	1	0	twenties	male		sw	
a97d5ca265b604a183a24db47633ca256f9fd202c3a2658519d756a4a09339adce363f7bf74b03e238855972f49b6e9ec20b4898b6aa44cd7dd879537760f49a	common_voice_sw_31855564.mp3	Ni nyanyi* apendao kuchia mafuta madhuri siku a sherehe.	0	0	twenties	female		sw	
a2f965941ced4af8d54e61b2b02cea682b3490810a7b10438ac70adb9cb6ec1a2b72a7fac6a854f7f6ab1c4f20eeff6363477d27387cee28d6167510a1fa5718	common_voice_sw_31855565.mp3	Ukimpacha pwedha ndo nae chumpike chumule nyamae	0	1	twenties	male		sw	
a232234ce7c10f16ed54f8db6c8944f762b1448730e05e64467a151fb3147aa3077b776dadabedc727d4d23fa18325a1f0dcd709d1a60dcef0259762d25e812e	common_voice_sw_31855567.mp3	Yule ameanguka mpaka tini.	0	0	twenties	male		sw	
a232234ce7c10f16ed54f8db6c8944f762b1448730e05e64467a151fb3147aa3077b776dadabedc727d4d23fa18325a1f0dcd709d1a60dcef0259762d25e812e	common_voice_sw_31855569.mp3	Baba anakata mti	0	0	twenties	male		sw	
a232234ce7c10f16ed54f8db6c8944f762b1448730e05e64467a151fb3147aa3077b776dadabedc727d4d23fa18325a1f0dcd709d1a60dcef0259762d25e812e	common_voice_sw_31855570.mp3	Kwamini kama dada kaja.	1	0	twenties	male		sw	
a232234ce7c10f16ed54f8db6c8944f762b1448730e05e64467a151fb3147aa3077b776dadabedc727d4d23fa18325a1f0dcd709d1a60dcef0259762d25e812e	common_voice_sw_31855573.mp3	Au zungumza maneno kwa mizani sio ujizumzie tu	1	0	twenties	male		sw	
a97d5ca265b604a183a24db47633ca256f9fd202c3a2658519d756a4a09339adce363f7bf74b03e238855972f49b6e9ec20b4898b6aa44cd7dd879537760f49a	common_voice_sw_31855575.mp3	Wenda kuswali saa ngapi?	0	0	twenties	female		sw	
a2f965941ced4af8d54e61b2b02cea682b3490810a7b10438ac70adb9cb6ec1a2b72a7fac6a854f7f6ab1c4f20eeff6363477d27387cee28d6167510a1fa5718	common_voice_sw_31855576.mp3	Futa ubao.	0	0	twenties	male		sw	
a97d5ca265b604a183a24db47633ca256f9fd202c3a2658519d756a4a09339adce363f7bf74b03e238855972f49b6e9ec20b4898b6aa44cd7dd879537760f49a	common_voice_sw_31855577.mp3	Chapati zishatolewa frijini	0	0	twenties	female		sw	
a97d5ca265b604a183a24db47633ca256f9fd202c3a2658519d756a4a09339adce363f7bf74b03e238855972f49b6e9ec20b4898b6aa44cd7dd879537760f49a	common_voice_sw_31855578.mp3	Vijana wamfunzwa kujilinda	0	0	twenties	female		sw	
1226b72a85232d6a004e07166fe51ea6a5029ef4b880c032262e8ca2c3a64793f9c9914fd9a1236d4b2a855e5597bfd20717f26d58f8585dea1735a8f0ec3fe2	common_voice_sw_31855580.mp3	Mwanangu usifanye mviro sana.	0	0	twenties	female		sw	
1226b72a85232d6a004e07166fe51ea6a5029ef4b880c032262e8ca2c3a64793f9c9914fd9a1236d4b2a855e5597bfd20717f26d58f8585dea1735a8f0ec3fe2	common_voice_sw_31855581.mp3	Badili nambari ya siri	1	1	twenties	female		sw	
1226b72a85232d6a004e07166fe51ea6a5029ef4b880c032262e8ca2c3a64793f9c9914fd9a1236d4b2a855e5597bfd20717f26d58f8585dea1735a8f0ec3fe2	common_voice_sw_31855582.mp3	Bogisi la nguvo huhufadhia nguvo dhechu.	0	0	twenties	female		sw	
ebc19ee73e0f5bfa3f274e7bf84114a059bc4f18de796f3bec5909a813bd94f0c99909ebc7e38f3b4a81ed28c1edb3fbf3055e03c4b07298f06a3ca6387fb708	common_voice_sw_31855589.mp3	Hebu fikiria ungekuwa wewe?	1	0	twenties	female		sw	
ebc19ee73e0f5bfa3f274e7bf84114a059bc4f18de796f3bec5909a813bd94f0c99909ebc7e38f3b4a81ed28c1edb3fbf3055e03c4b07298f06a3ca6387fb708	common_voice_sw_31855590.mp3	Tunauza mashamba bei poa.	0	0	twenties	female		sw	
ebc19ee73e0f5bfa3f274e7bf84114a059bc4f18de796f3bec5909a813bd94f0c99909ebc7e38f3b4a81ed28c1edb3fbf3055e03c4b07298f06a3ca6387fb708	common_voice_sw_31855591.mp3	Mwedhi hung’ara usiku dhima.	0	0	twenties	female		sw	
ebc19ee73e0f5bfa3f274e7bf84114a059bc4f18de796f3bec5909a813bd94f0c99909ebc7e38f3b4a81ed28c1edb3fbf3055e03c4b07298f06a3ca6387fb708	common_voice_sw_31855592.mp3	Mwenechu ndio mwenye mamlaka chuvoni	1	0	twenties	female		sw	
ebc19ee73e0f5bfa3f274e7bf84114a059bc4f18de796f3bec5909a813bd94f0c99909ebc7e38f3b4a81ed28c1edb3fbf3055e03c4b07298f06a3ca6387fb708	common_voice_sw_31855593.mp3	Kashindi mechi ya mpira leo.	0	0	twenties	female		sw	
f903929b68d1ff7827c2a81c167e705184d4411f6c37ccb33dd958c8d9501674f7c83178a8682ec8e9b220f748405a15740822651168f6dcd2997f51cbe71012	common_voice_sw_31855594.mp3	Twekutana na Aisha bandarini	0	0	teens	female		sw	
f903929b68d1ff7827c2a81c167e705184d4411f6c37ccb33dd958c8d9501674f7c83178a8682ec8e9b220f748405a15740822651168f6dcd2997f51cbe71012	common_voice_sw_31855595.mp3	Mtakuja lini kwetu?	0	0	teens	female		sw	
